Name,Status,Type,Creator,Date,Day_Start,Day_End,Month_Start,Month_Finish,Date_Start,Date_End,Year,Time_Start,Duration,Location,Going,Attendance,Date_Date_Excel,,lat,lon
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, AUGUST 4, 2019 AT 2:30 PM - 4:30 PM",SUNDAY,SUNDAY,AUGUST,August,4,4,2019,2:30 PM,Duration: 2 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Тимофей Пухов, Иван Никитин, Dmitry Kupriyanov, Denis Kudrin, Alexander Sazzi, Alexander Volkov, Valeo Sosnov, Gabriel Yegiazarov, Artem Denisov, Eugene Arkhipov",10,"Sunday, August 4, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, SEPTEMBER 1, 2019 AT 2:30 PM - 4 PM",SUNDAY,SUNDAY,SEPTEMBER,September,1,1,2019,2:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Иван Никитин, Aleksandr Avramenko, Vladislav Vereschagin, Евгений Цуканов, Artem Denisov, Eugene Arkhipov",6,"Sunday, September 1, 2019",,55.8041548,37.61498724
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"SUNDAY, SEPTEMBER 1, 2019 AT 2:30 PM - 4:30 PM",SUNDAY,SUNDAY,SEPTEMBER,September,1,1,2019,2:30 PM,Duration: 2 hr,ул. васильевская 5,"Антон Тараненко, Aleksandr Avramenko, Vladislav Vereschagin, Eugene Arkhipov",4,"Sunday, September 1, 2019",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"TUESDAY, SEPTEMBER 3, 2019 AT 5:30 PM - 8 PM",TUESDAY,TUESDAY,SEPTEMBER,September,3,3,2019,5:30 PM,Duration: 2 hr 30 min,ул. васильевская 5,"Антон Тараненко, Aleksandr Avramenko, Valeo Sosnov, Vladislav Vereschagin, Eugene Arkhipov",5,"Tuesday, September 3, 2019",,55.77094746,37.58513375
Чемпионат России - Этап в Москве,Completed,Championship,Eugene Arkhipov,"SATURDAY, SEPTEMBER 7, 2019 AT 1 PM - 6 PM",SATURDAY,SATURDAY,SEPTEMBER,September,7,7,2019,1:00 PM,Duration: 5 hr,ФОК в Парке «Таганский»,17 people responded Going,17,"Saturday, September 7, 2019",,55.7376633,37.66684688
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, SEPTEMBER 15, 2019 AT 2:30 PM - 4:30 PM",SUNDAY,SUNDAY,SEPTEMBER,September,15,15,2019,2:30 PM,Duration: 2 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Антон Тараненко, Valeo Sosnov, Vladislav Vereschagin, Artem Denisov, Eugene Arkhipov",5,"Sunday, September 15, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, SEPTEMBER 22, 2019 AT 2:30 PM - 4:30 PM",SUNDAY,SUNDAY,SEPTEMBER,September,22,22,2019,2:30 PM,Duration: 2 hr,"Шереметьевская улица 29, Москва, Россия, 127521","Антон Тараненко, Святослав Суханов, Aleksandr Avramenko, Valeo Sosnov, Евгений Цуканов, Artem Denisov, Artur Ventsel, Eugene Arkhipov",8,"Sunday, September 22, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, SEPTEMBER 28, 2019 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,SEPTEMBER,September,28,28,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Valeo Sosnov, Vladislav Vereschagin, Eugene Arkhipov",3,"Saturday, September 28, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, SEPTEMBER 29, 2019 AT 4 PM - 5:30 PM",SUNDAY,SUNDAY,SEPTEMBER,September,29,29,2019,4:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Иван Лысов, Константин Гуров, Святослав Суханов, Denis Kudrin, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Artem Denisov, Artur Ventsel, Alexander Zarubin, Eugene Arkhipov",13,"Sunday, September 29, 2019",,55.8041548,37.61498724
Беговая тренировка в манеже,Completed,Conditioning,Artur Ventsel,"TUESDAY, OCTOBER 1, 2019 AT 8 PM - 10 PM",TUESDAY,TUESDAY,OCTOBER,October,1,1,2019,8:00 PM,Duration: 2 hr,Дворец Спорта Москвич,"Valeo Sosnov, Artem Denisov, Artur Ventsel",3,"Tuesday, October 1, 2019",,55.70681285,37.73172105
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, OCTOBER 13, 2019 AT 2:30 PM - 4 PM",SUNDAY,SUNDAY,OCTOBER,October,13,13,2019,2:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Святослав Суханов, Иван Никитин, Nick Ecvols, Valeo Sosnov, Vladislav Vereschagin, Daniil Vlasenko, Artem Denisov, Artur Ventsel, Eugene Arkhipov",11,"Sunday, October 13, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, OCTOBER 20, 2019 AT 2:30 PM - 4 PM",SUNDAY,SUNDAY,OCTOBER,October,20,20,2019,2:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Тимофей Пухов, Иван Никитин, Nick Ecvols, Alexander Sazzi, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Artur Ventsel, Gus Peters, Eugene Arkhipov",12,"Sunday, October 20, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, OCTOBER 26, 2019 AT 9:30 PM - 11 PM",SATURDAY,SATURDAY,OCTOBER,October,26,26,2019,9:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Иван Никитин, Aleksandr Avramenko, Valeo Sosnov, Artur Ventsel, Eugene Arkhipov",5,"Saturday, October 26, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, OCTOBER 27, 2019 AT 2:30 PM - 4 PM",SUNDAY,SUNDAY,OCTOBER,October,27,27,2019,2:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Иван Никитин, Simon Chislov, Aleksandr Avramenko, Alexander Sazzi, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Artur Ventsel, Gus Peters, Eugene Arkhipov",12,"Sunday, October 27, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 2, 2019 AT 9 PM – 10:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,2,2,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Иван Никитин, Vasily Lavrov, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",11,"Saturday, November 2, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SUNDAY, NOVEMBER 3, 2019 AT 2:30 PM – 4 PM",SUNDAY,SUNDAY,NOVEMBER,November,3,3,2019,2:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Иван Никитин, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Artem Denisov, Artur Ventsel, Eugene Arkhipov",9,"Sunday, November 3, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 9, 2019 AT 5:30 PM – 7 PM",SATURDAY,SATURDAY,NOVEMBER,November,9,9,2019,5:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Антон Тараненко, Тимофей Пухов, Святослав Суханов, Иван Никитин, Vasily Lavrov, Aleksandr Avramenko, Nick Ecvols, Alexander Sazzi, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Daniil Vlasenko, Artur Ventsel, Gus Peters, Eugene Arkhipov",16,"Saturday, November 9, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 16, 2019 AT 9 PM – 10:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,16,16,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Константин Гуров, Антон Тараненко, Иван Никитин, Aleksandr Avramenko, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",12,"Saturday, November 16, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, NOVEMBER 23, 2019 AT 9 PM – 10:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,23,23,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Константин Гуров, Антон Тараненко, Aleksandr Avramenko, Nick Ecvols, Alexander Sazzi, Alexander Volkov, Valeo Sosnov, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Eugene Arkhipov",12,"Saturday, November 23, 2019",,55.8041548,37.61498724
ОСОБЕННАЯ Игровая тренировка на БОЛЬШОЙ поляне,Completed,Team Practice,Artur Ventsel,"SATURDAY, NOVEMBER 30, 2019 AT 8 PM – 9:30 PM",SATURDAY,SATURDAY,NOVEMBER,November,30,30,2019,8:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Иван Лысов, Константин Гуров, Антон Тараненко, Дмитрий Засов, Иван Никитин, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Nick Ecvols, Alexey Sukhanov, Alexander Sazzi, Alex Ilmenyov, Alexander Volkov, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Daniil Vlasenko, Eugene Arkhipov",24,"Saturday, November 30, 2019",,55.8041548,37.61498724
Будняя тренировка на Савеловской во вторник,Completed,Team Practice,Artur Ventsel,"TUESDAY, DECEMBER 3, 2019 AT 5 PM - 6 PM",TUESDAY,TUESDAY,DECEMBER,December,3,3,2019,5:00 PM,Duration: 1 hr,"Ул. Правды 24, стр. 2","Aleksandr Avramenko, Valeo Sosnov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",5,"Tuesday, December 3, 2019",,55.78694917,37.58303259
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 7, 2019 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,DECEMBER,December,7,7,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Константин Гуров, Антон Тараненко, Dmitry Kupriyanov, Nikita Cherkashin, Nick Ecvols, Alexander Sazzi, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Artem Denisov, Artur Ventsel, Eugene Arkhipov",15,"Saturday, December 7, 2019",,55.8041548,37.61498724
Будняя тренировка на Савеловской во вторник,Completed,Team Practice,Artur Ventsel,"TUESDAY, DECEMBER 10, 2019 AT 9 PM - 10 PM",TUESDAY,TUESDAY,DECEMBER,December,10,10,2019,9:00 PM,Duration: 1 hr,"Ул. Правды 24, стр. 2","Dmitry Kupriyanov, Nikita Cherkashin, Valeo Sosnov, Vladislav Vereschagin, Artem Denisov, Artur Ventsel, Eugene Arkhipov",7,"Tuesday, December 10, 2019",,55.78694917,37.58303259
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 14, 2019 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,DECEMBER,December,14,14,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Aleksandr Avramenko, Nikita Cherkashin, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Daniil Vlasenko, Artem Denisov, Artur Ventsel, Eugene Arkhipov",11,"Saturday, December 14, 2019",,55.8041548,37.61498724
Будняя тренировка на савеловской,Completed,Team Practice,Artur Ventsel,"TUESDAY, DECEMBER 17, 2019 AT 9 PM - 10 PM",TUESDAY,TUESDAY,DECEMBER,December,17,17,2019,9:00 PM,Duration: 1 hr,"Ул. Правды 24, стр. 2","Nikita Cherkashin, Valeo Sosnov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",4,"Tuesday, December 17, 2019",,55.78694917,37.58303259
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 21, 2019 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,DECEMBER,December,21,21,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Антон Тараненко, Simon Chislov, Aleksandr Avramenko, Nikita Cherkashin, Nick Ecvols, Vladislav Vereschagin, Gabriel Yegiazarov, Artur Ventsel, Eugene Arkhipov",10,"Saturday, December 21, 2019",,55.8041548,37.61498724
Тренировка во вторник на савеловской,Completed,Team Practice,Artur Ventsel,"TUESDAY, DECEMBER 24, 2019 AT 9 PM - 10 PM",TUESDAY,TUESDAY,DECEMBER,December,24,24,2019,9:00 PM,Duration: 1 hr,"Ул. Правды 24, стр. 2","Artem Denisov, Artur Ventsel",2,"Tuesday, December 24, 2019",,55.78694917,37.58303259
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, DECEMBER 28, 2019 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,DECEMBER,December,28,28,2019,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Иван Никитин, Nick Ecvols, Valeo Sosnov, Vladislav Vereschagin, Artem Denisov, Artur Ventsel, Eugene Arkhipov",8,"Saturday, December 28, 2019",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"WEDNESDAY, JANUARY 8, 2020 AT 9 PM - 10:30 PM",WEDNESDAY,WEDNESDAY,JANUARY,January,8,8,2020,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Иван Лысов, Иван Никитин, Aleksandr Avramenko, Nikita Cherkashin, Valeo Sosnov, Gabriel Yegiazarov, Artem Denisov, Artur Ventsel, Eugene Arkhipov",9,"Wednesday, January 8, 2020",,55.8041548,37.61498724
Тренировка на поляне,Completed,Team Practice,Artur Ventsel,"SATURDAY, JANUARY 11, 2020 AT 7 PM - 9 PM",SATURDAY,SATURDAY,JANUARY,January,11,11,2020,7:00 PM,Duration: 2 hr,"Ул. Правды 24, стр. 2","Антон Тараненко, Иван Никитин, Denis Kudrin, Nikita Cherkashin, Nick Ecvols, Artem Denisov, Artur Ventsel, Gus Peters, Eugene Arkhipov",8,"Saturday, January 11, 2020",,55.78694917,37.58303259
*необычное время* Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 18, 2020 AT 3:30 PM - 5 PM",SATURDAY,SATURDAY,JANUARY,January,18,18,2020,3:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Иван Лысов, Константин Гуров, Антон Тараненко, Иван Никитин, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Nikita Cherkashin, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Daniil Vlasenko, Artem Denisov, Artur Ventsel, Gus Peters, Eugene Arkhipov",16,"Saturday, January 18, 2020",,55.8041548,37.61498724
*необычное время* Тренировка на поляне,Completed,Team Practice,Eugene Arkhipov,"SATURDAY, JANUARY 25, 2020 AT 3:30 PM - 5 PM",SATURDAY,SATURDAY,JANUARY,January,25,25,2020,3:30 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Константин Гуров, Антон Тараненко, Тимофей Пухов, Святослав Суханов, Иван Никитин, Dmitry Kupriyanov, Aleksandr Avramenko, Nikita Cherkashin, Nick Ecvols, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Daniil Vlasenko, Artem Denisov, Artur Ventsel, Eugene Arkhipov",16,"Saturday, January 25, 2020",,55.8041548,37.61498724
ОСОБЕННАЯ Игровая тренировка на БОЛЬШОЙ поляне,Completed,Team Practice,Artur Ventsel,"SATURDAY, FEBRUARY 1, 2020 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,1,1,2020,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Иван Лысов, Константин Гуров, Антон Тараненко, Дмитрий Засов, Святослав Суханов, Иван Никитин, Simon Chislov, Alexandr Bovin, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Nikita Cherkashin, Nick Ecvols, Alexey Sukhanov, Alexander Sazzi, Alexander Volkov, Valeo Sosnov, Vladimir Yerakhtorin, Vladislav Vereschagin, Eugene Arkhipov",25,"Saturday, February 1, 2020",,55.8041548,37.61498724
Тренировка (большое/маленькое поле),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, FEBRUARY 8, 2020 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,8,8,2020,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Антон Тараненко, Дмитрий Засов, Святослав Суханов, Иван Никитин, Simon Chislov, Alexandr Bovin, Dmitry Kupriyanov, Denis Kudrin, Nikita Cherkashin, Nick Ecvols, Alexey Sukhanov, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Daniil Vlasenko, Artem Denisov, Eugene Arkhipov",18,"Saturday, February 8, 2020",,55.8041548,37.61498724
Тренировка (большое поле),Completed,Team Practice,Eugene Arkhipov,"SATURDAY, FEBRUARY 15, 2020 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,15,15,2020,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Egor Gorelix, Иван Лысов, Антон Тараненко, Павел Багаев, Святослав Суханов, Simon Chislov, Alexandr Bovin, Dmitry Kupriyanov, Denis Kudrin, Aleksandr Avramenko, Nick Ecvols, Alexey Sukhanov, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Gabriel Yegiazarov, Artem Denisov, Eugene Arkhipov",18,"Saturday, February 15, 2020",,55.8041548,37.61498724
ОСОБЕННАЯ игровая тренировка,Completed,Team Practice,Artur Ventsel,"SATURDAY, FEBRUARY 22, 2020 AT 9 PM - 10:30 PM",SATURDAY,SATURDAY,FEBRUARY,February,22,22,2020,9:00 PM,Duration: 1 hr 30 min,"Шереметьевская улица 29, Москва, Россия, 127521","Александр Терентьев, Egor Gorelix, Иван Лысов, Антон Тараненко, Тимофей Пухов, Дмитрий Засов, Святослав Суханов, Иван Никитин, Denis Kudrin, Oleg Karakyan, Nick Ecvols, Alexey Sukhanov, Alexander Sazzi, Valeo Sosnov, Vladislav Vereschagin, Gabriel Yegiazarov, Daniil Vlasenko, Artem Denisov, Artur Ventsel, Eugene Arkhipov",20,"Saturday, February 22, 2020",,55.8041548,37.61498724
